id,x
1813332948462432862,820.3321099012172
4075540724150067970,858.2114459894525
7518529554788490200,734.7604970851535
4537768159952362015,871.1041965505747
7830195172563217372,280.25267980902413
11666506566127066787,694.8447826388997
14249617663696748540,695.1561077140408
17816389416228737887,831.8318199260409
15321195074304444217,597.0760920551147
14410254841597804017,341.814836930788
4839096460984427498,647.6692155903422
14236008767435624266,601.9398691280811
1155746989325329803,188.52807231355172
4134827748776757962,392.8947959440877
1725187275441580645,670.6836891722451
17597991481983279557,907.9333043089124
13183792136710432674,860.4210320764566
16081056200049539490,720.9037628905018
11698216025564235212,349.99816270366813
6693252294064845312,648.6041874089377
7286368871650815839,71.97644448612273
7460837433930715114,725.859286405826
16619721039833765630,167.75409887139458
14495783240848675533,467.5889627130796
15203500030322236351,811.522560132863
12045689682771938851,671.0154107322827
13072601650948209155,36.71266298984111
13617100705425895349,610.0319112887585
7203681898798829538,886.0910732156287
17792954640107547641,947.2276483061885
4687862295885878626,92.18120139890218
6401040263444389839,947.8290905356591
13080007254860562825,768.5154762157694
16237286965148800044,282.3905802353921
16425656713196765381,570.2727251707478
4450051052316654869,26.173400974607407
1095815426446033339,835.8514554643243
18151493233231889795,74.25848012076098
1778797331989130564,397.0751298027194
3952115721227254045,750.7287764319361
2377892656347236971,204.1530779255365
10944152644271030354,943.3899693159884
9592858978244743151,754.6558070404687
2134788455438155999,687.0140516777757
13566610893659352215,298.5579351502422
4570440372114446453,871.1061807913251
10495013692119661767,3.239084288041205
5255538326168007323,579.4450266025826
5955691378008631600,495.29126506269574
2613823198906461755,297.7860429512568
2671022585917338333,844.6567311039092
9205165453323736544,795.6640976002857
234887934427535283,239.54024008821872
10019966264558170945,578.7801087831989
2448250960013418568,64.98216483764708
383615849193272078,545.9074655849464
13903913806687276756,673.4921361091851
2412879218138651394,760.7458407675792
2154839645024477380,838.2838303796352
15611765142025929124,639.5762595420906
3153910872639549970,657.8950754408896
4945237874505241233,695.0265167115373
9625622194929105811,30.910693360600703
14319347218527260795,805.8542343184879
8766172650781231267,362.2794950295566
10789006876453443029,261.0798283941599
14387749535946928629,109.79942049765623
15076694432349426981,576.1141482082355
887882711611350595,511.6036657586367
182600095000306916,209.61226949714984
18386315183336243891,815.8856310052079
11865264283401912556,815.6542166151388
498366750295179695,299.41353196749907
11599041702633484465,386.33584972499693
6213192418932060819,540.4115919181697
13005367198342514259,805.6120317493892
8415806716676582077,441.6182703550501
11792642628086901288,755.0168232610287
14291429556518204995,884.1190806279884
7590370936511909052,31.130775705999092
6114125135687599334,716.9232226616888
7081272274917889597,547.766582939625
7383340985053855333,590.3578859616609
13795379827368716605,950.3384817349379
18268947743581028195,629.1647386242879
12890982371208790255,803.9829502143434
4981087593093731519,803.28791519376
7925950305174189216,280.6592695906006
12754806253168666225,303.01323350736953
5111730934639120982,915.8478625424456
15051910951055987425,31.468351135659045
9744166015323618502,226.10963769373083
6770922225451043354,551.469168363779
1265161998786299104,903.1878270422887
2799042904095403302,917.5664673160671
13288250443583658976,691.7610360344156
11449619906058527785,734.5421105549211
9365853905407992190,283.9264678959047
8255193042635150528,726.9550207786475
2654493735873010080,459.616162098648
13849036841784392882,363.709431572191
14270069072145831375,936.756695592068
6982226968975759291,579.3300941784856
12409532931233317144,114.48203223692389
14082643748673474206,668.9958409460602
2763006701201188565,498.20451703270743
14461298691532865963,503.42902960124815
12669487977951630269,212.07932577634747
9593368745670146961,156.20839424518385
430840839201359554,770.003660215169
1963254461041377144,505.9344680240424
5209368654279769772,709.0716395224465
5027679852807185640,810.5639343954551
1741143916524058348,486.7720017361251
4275999990500073665,515.7865320942158
812825980418405516,918.3667859150789
16567681091751915319,939.2544594975141
6668361173340771237,784.1630768264189
13411632592582522547,300.299744210306
15894829387454032037,455.3208224650751
15500108851511589074,708.6654901058206
3046432717484527612,587.1961680248153
16978729902374005190,149.4881673142122
8344896607378290338,759.527846815371
2132452997003140113,472.10254137909334
12142849372824963364,560.4335206352533
14326116493992052410,442.2417222167093
1201470361785084698,592.8894297750417
14543380589599562292,951.6492378049576
4903695265817049361,472.4275494244874
7195415394087275198,583.79721688537
15628637688168337515,855.5912704185295
14016441295901440022,398.32539850782655
11372467320692837223,126.40273862992734
12593654999277355429,908.4385952303976
16747785241855837584,269.6578742800342
513055575829521691,64.12261233451765
7010086447590907978,845.6697513308177
18153045203112080937,890.2290580799973
3188553491838707318,38.541570379638344
10419200692445064355,207.69870385698985
5684517485431191789,783.6412620203222
11735501716627753800,471.3145140902256
11854191912041566554,698.8690853281446
6035515830103126777,585.9191987494444
2218628481859825034,840.7090819464175
9828520588269906471,835.4349319086805
13366652705524111446,162.8631055798304
18250008933210243935,819.1901917724692
12681866579176883032,501.5557343124475
9737328042076528984,886.0546663564015
9667171515264047187,761.9327109548647
15950957746476374111,878.2382981095585
11202771091180012956,947.5761826435031
18029081469412818607,482.23602323403725
14969567144970898405,94.21682275232823
17711777858108108706,251.32013001713372
17818245553337121080,821.0787714087646
10997967656717846237,454.42838143358233
5636452940784257211,42.615130411871704
1819318305247868355,268.27467325691566
1275032387150311377,916.6273287233188
3541561656038573374,77.32040384411765
16974084437629061055,687.4852854558117
12435867389107491979,0.3738829632029539
12120440136893350348,70.48715748899514
13811206246791533426,264.06195235653894
15969349938290793469,683.9249303977977
10198374875885634483,86.25282039330916
18216227675200408819,754.4220466445427
17822843879853055149,654.1626020063331
5165647464207211156,281.692787017644
5336068207737585774,999.1396492923137
3501041952704945200,303.6243159574269
7904031685850536572,506.48161556839386
13508702615828952084,425.31139654347714
2515570357031697741,351.6164925044414
7780586651183395948,677.006227738085
16807004190609698630,681.2843773484938
10066377192443514479,763.2989538005626
10951209588013694964,155.07030557613433
2593477590403421847,129.69770340334696
5882220313213439066,789.471285556734
6892120139550783146,344.3601849225916
13827295159396565414,509.1820147895614
13302468486216669230,750.8283653454158
2827487455218158624,795.6725915884788
17055887493135465321,369.3980880456993
5091545098550956151,565.2299867024958
8998056880466931206,220.8429541151088
1184075517989641995,371.04304411532684
15504637956903206141,120.62888358938339
14993248629297917943,226.80507339727995
761675759241273921,726.8210209318154
4893457268564799245,101.55268160417485
6084142507166756802,882.883948045902
10728026668887640402,59.2135218725176
11285803952072804202,835.6396952213358
15798982865253209432,465.48724010136453
14007256804460897615,554.5141182171848
11355421119881174157,547.4576560106675
2392782152853324086,837.8748121687142
12636665032770151684,984.7027386020662
12264952568848510663,100.40216901022703
11258997266294370751,518.4970561956574
8574042828694291593,623.8592389361686
13559051768077222845,991.2724570455828
12698198922140684307,266.8076987790915
11871533931842631400,753.1086921450946
14621401221838053055,814.1437221796954
6831433173114553678,975.2301885181423
5512996532590399384,162.07047931338602
1436051556632612734,555.9354168216631
15417960610117332426,803.2324639361877
9907695577792755934,523.5758769548422
301805625661957262,807.9216127544083
2220631960848113055,671.7539004452022
2546592799994921327,705.7558095008899
915186718025202794,517.7178762048617
7831932768006246947,949.0598390910613
7831761894083572323,128.53631750224093
10046497285328353262,842.5795009565484
13549827120300907252,812.8811040438765
2283582076680547512,26.652086141298213
9256953243174408157,663.1035667178758
6073300474144591930,283.6138148339243
10660502993263497118,383.93917076819287
2064359510644935065,30.938248347734067
11089791459625193942,984.0157762839376
15616817770171682177,636.000969881663
17377408236753473689,923.3132574048295
12633048942409176939,409.3245523244432
2283996560625862571,321.66448599950724
9291556108070370984,321.6343757306388
13526070548604378887,120.90048264227171
2972290656092511180,621.5300881653554
16436793963432265315,461.762360989601
15181461041643767742,507.5860965763046
10851013669041415149,880.7846810624657
7130825542108011932,449.84747678220896
5426003764074608403,815.6808670130142
1229078479889148085,864.8609173764778
7742867819410619715,490.3309348481329
16455096562212729170,450.2126996863219
8639166316213485272,553.542271484295
12153968051655785540,47.02137574521758
1289032433063887290,695.8952550620833
5024116343723256371,761.3002366095672
440286115523921454,983.777612478427
10850398829582424401,234.3057341323591
11698886382972006671,359.08244075204897
17541190027005366932,905.1122325465387
17445810339524688082,567.5051761454597
8271978882771954583,637.0920196359625
10133922099724065927,161.70146941940777
2305621698566622100,197.6169787385723
15520186524828622121,990.6655258727889
12896606501464100421,342.30891354288127
8492434126460691844,3.7915618673339813
3148589410160528227,453.5669350321042
6784046306259056885,638.5666600590009
5737433324833675022,956.284388003747
10198383536746519691,673.8615478857098
13137082736352541084,385.04806369801634
15024546137869858175,115.02395853908665
3772905766412516073,841.0384565096517
12623371649069376586,176.11543856191915
6827684079916877014,325.6413604574041
8139184300040979646,733.1842805698382
655817370369755456,613.7207617132615
8137254918565669816,406.2150367085362
12729025808529158397,900.9895733689025
12738260754102443266,373.4045112883333
7638715883311381087,291.1625549204012
11197880916252212716,374.6936450549274
3910437485653033743,916.6990112054253
10382581549646341612,246.40370808880118
8671809367883462379,440.3829655240398
4652722319405432054,602.7674826751637
6472542535174260473,270.5518757062485
7285646478457803268,202.76185162748683
7915766079261005491,333.90450890123293
8543401408512508863,551.5010051590655
5396862381583647287,812.7541111851883
14154964759476517685,953.5677054676338
8579345841709266471,401.1423924874452
5815349427593028744,528.4359127373816
3894776762372555045,562.0312604469215
5903330793607413435,410.9776200771337
670672531388481792,252.17649478403615
11985562230293224668,449.56691217190325
15009027460651673600,861.8129305780757
5618374585839561266,391.7047850799493
15647844397048018589,481.9893147530031
638070154797089562,394.3392912517312
15636177149704106140,592.3811396807807
14267155157051019625,566.9167710278413
14152325101356867792,712.7364167155744
4991020123472431729,508.8685164605874
834449212993452131,29.136300210702014
10924572108460605361,794.7291468134852
17028846820174232671,60.31098381088751
9576676587541133379,583.117421747467
2752105641184528686,661.514364874757
14784223495604972193,371.7315933497115
12928278766757520030,915.1767218293186
15073701133005980427,775.9458319796283
10763490561356040573,656.1012898558583
759897314472137349,82.45326847968659
9119921831137035751,217.17790127103586
1752572651073023444,94.86318522449766
14954406617990175462,515.0957926959452
5307858852772936063,37.89864172611346
6880393459193942281,672.6383981535429
2046196141687203158,344.76961242114555
7467446793283629262,900.7926345274253
2201856659296279078,533.5395670868921
7682611974261005793,334.2691724628344
18410956876688581022,642.0962882886233
6692018463583192159,601.5845400343097
8427852127343754296,926.9397814937043
14939487733773163391,197.08284170582436
7703415664445334244,47.36195383677333
5570930409679796424,274.57103081810595
6375539784764988009,926.3341303935385
2006152332941466618,711.6161244704966
17344132006340601439,766.6318691975965
4817969228120537489,690.2422089088126
7865675919197104322,572.3914857195919
15928065962128112432,972.6267413412213
12622144847155321167,468.4468932314204
3461435342961440461,600.1691104396767
12845077877547653111,685.8119687088162
12493562894751027005,206.081942372357
6870002771403519547,322.15680324652084
16592702869681677648,304.66645375792336
1178369770643966383,770.305318429633
7578995674124863225,329.94720825474377
17588238239420240600,694.449860578914
2185802931815757053,589.6252288198184
12800346662937137743,332.79588724224106
3582198428151303243,392.7346352555162
6585915348796305694,503.28366245292557
6649338997414289513,263.8513605481848
10542106748958208372,308.7540838001267
15282883832856110199,580.5967654744559
10989778503872173011,931.6561282263024
12855266548427701182,949.6591113835078
2013841521870123099,484.00151818017457
6570436778616998505,801.4368580350664
1849008103570736312,3.257798295696279
3009396393862375510,59.79761984499887
15352722652538784231,472.65816532965897
18085730075257207537,258.8673615732818
4486000335444667847,51.821822777014745
15175343136364963512,345.5082085274446
9814347684982330420,552.2086891365185
1384841477087759075,264.59956258382886
5190569898728630226,114.23112671621283
16107588050839445009,266.3517274303805
8254052399465273688,463.75470982083124
2182983417274553005,888.8478123334548
6882963943748072885,505.4354782353071
7743441770311283886,21.641318523750176
6901699612433091106,959.7663273259682
2334739232710811997,826.5456180674686
12885266532901977349,291.7811542184572
15270830859041110919,0.0673831940100067
16201120398194128247,676.5576794877605
1089154407094906567,555.2202400622477
4972314990886189481,786.4738786486691
7168989055110227298,107.78846594880953
13168734605650842057,965.1241492234
7469303485844587432,340.6435766019438
4372273064100951595,779.4403938520087
15789539799301657832,357.5032393984019
7885154870220004196,186.75401933083978
7783094100612247191,488.8282821916975
14792853487839093307,45.376067204778714
4606165659670129025,60.69354386928527
7684523783692775948,923.403592828828
14660114778534076639,882.6829136882677
5322189457447320537,790.1266094963577
1446186443506769937,581.3113006529535
17590636035943173699,165.6248717517721
6967086356335287930,546.0748095152942
612680506906946282,181.58906623274285
3126386425477095432,67.3985293288688
12473268937942332774,611.1497376524214
4660679788189865729,160.44407555620944
2520595681701107066,25.840142111053233
10586721641933635525,627.268457859399
12528624117561386156,697.9053308549258
18321653029438632824,461.33886696634687
1103286376374602355,174.04409987803038
15664011991513819642,390.6774596881063
2378363499652890680,375.45831058080535
18037387804086616339,367.76688872893993
2568821911322310227,807.6047809582789
